19.24639631,58.67486624
18.83271275,63.89536149
20.78274102,64.69264706
17.74824229,56.94014848
22.97764516,77.91877047
22.29315498,67.93636466
22.82735815,72.94787605
17.72397279,56.08399324
21.88778639,70.22190413
28.16267611,90.96445438
23.39544951,76.03552549
19.44041714,62.60824032
24.47137746,72.24505985
17.40811155,53.48411434
21.51734204,68.81527593
21.16631367,69.54014085
23.40498288,74.29492143
22.84326688,76.87322579
19.38108257,65.40306139
20.80259233,65.68307146
14.3096448,46.32531226
11.95728644,36.86290817
23.43551694,72.6428863
19.92439679,65.4085413
17.61738248,57.56117452
16.75007634,53.55751809
23.50004407,72.63068122
20.1038569,61.95759419
15.01518031,51.70904527
17.30610387,57.40554444
21.78565382,71.01954701
16.4174572,49.73383143
20.71234304,59.66562445
13.58411715,44.28098633
17.19137082,51.35658835
19.29388506,63.57890497
15.70752871,48.70406588
23.32205463,75.30750134
18.70116197,63.04286287
18.07353794,57.12469225
18.3473498,61.76391695
15.64479918,45.27171432
20.05451986,66.19252097
14.49043513,52.74493307
21.29717713,64.96176056
19.85998948,60.79602477
17.10466322,53.03021595
16.21898348,53.9102631
18.61506994,57.71006583
16.15595879,54.97703095
21.29665687,69.66766128
20.49207711,68.6193337
17.39280492,55.01242189
24.31193268,82.68560596
21.62016542,71.04355504
17.9934344,56.79605872
23.88731959,74.70896711
17.24173131,58.79841785
17.58810008,56.84064021
23.32873894,72.66642907
22.66922331,70.98364251
17.89755787,58.97048995
25.72539861,81.7920384
22.66409515,73.15034448
20.93504391,66.06276183
22.79826071,71.53967392
23.9762125,78.57321312
20.2232208,67.679736
16.28725932,51.57500869
22.2270341,72.32078657
14.25158431,40.27737132
16.85810116,56.04438855
19.4427682,63.16256908
12.9587788,42.35479185
15.88174258,51.17704801
19.4084583,62.56729854
15.3605722,47.60828196
16.91155188,50.95811061
23.77759828,80.28387243
19.12236587,62.92062444
20.31443998,64.89647333
18.18082663,60.31990527
17.32888023,51.41207412
22.56573944,76.44750842
17.77221999,58.32005259
25.26224564,75.67842607
21.55625717,71.0185474
22.31496757,71.31955838
21.64636244,67.6403397
23.46863187,76.16518825
20.51427882,67.62139824
20.56240619,61.71968405
20.63370583,64.70773921
19.27712042,63.25761899
20.71505358,68.49510058
15.3841956,52.02245972
17.58140001,54.10044749
21.02946318,66.87864046
21.5797471,63.98526988
23.73832135,73.0502382
18.89903808,62.79890979
21.91623315,74.12373636
17.40994243,55.54642735
21.90547335,63.70183478
19.27008406,63.80394614
21.41518489,65.17000974
21.89814598,67.24069315
21.52256995,66.36741258
12.66112453,41.22826166
12.57578088,42.52910484
24.4291715,78.58310311
21.36109325,67.41458881
21.20430998,64.88461366
14.69667372,46.88736126
20.10301504,64.96747242
18.88129785,65.8688097
23.18981648,73.87115412
23.93547451,74.35711689
18.30184117,65.87801782
20.65416758,66.43615125
23.80020383,74.85403255
20.66964022,60.68209798
13.92213502,46.070775
27.93737352,91.23890131
20.72316511,64.94431755
23.9738055,72.97799651
18.48983745,63.12624314
20.70332236,66.4729501
16.60624729,54.07547716
23.20829015,74.72784202
20.81924839,62.55098618
18.44900531,58.45648573
21.83213809,64.66164741
17.38419452,51.88275405
19.81031501,64.2643721
16.54546553,53.70987577
15.49973161,48.70941182
18.00338098,59.13505946
17.54386827,53.41320933
19.79672699,65.63844011
16.84934784,55.46391547
24.26751802,80.05571141
21.33195071,70.87480016
13.71502635,44.57666256
15.94507077,54.8217912
23.22157117,72.44978542
13.76699529,42.82625986
23.06206974,73.18716719
17.36434542,54.30102382
19.89819986,63.09409886
21.78295234,68.02854292
25.40981814,86.63158169
21.19901569,71.61171597
20.42384546,65.23370213
20.99896415,75.25298201
16.91141499,54.92275183
21.9928342,70.16838808
17.42841375,55.52103344
16.40595969,48.14801189
16.7023561,54.71537584
20.67058151,61.58176365
20.46143748,67.32841156
21.19721688,65.3513126
18.50103465,68.26803984
19.7333982,60.67787249
21.98630244,66.41169258
14.91496151,51.8950585
17.14162254,54.84757498
17.26071697,57.37158226
18.68921607,58.66948998
19.64896055,66.03604235
23.52081136,77.48508746
17.04448127,56.87710343
17.46992806,54.28483796
21.20479377,68.37338953
20.23034246,67.20698835
19.02200943,62.7601573
20.3617913,65.28558027
18.90292342,62.20297181
19.71677712,66.38573962
24.22920107,78.03100271
17.47320025,56.05693095
17.67897742,52.38477945
21.22038263,68.36761276
17.74761019,50.374782
16.76811643,54.80893888
17.29315299,58.86070183
19.25626255,60.38487301
20.98119514,71.21653359
20.19195779,62.37981925
18.8396086,65.69774485
19.10601832,60.03942228
24.87410027,78.08950018
15.63658581,57.16440748
20.83428009,68.34809147
20.56055154,57.65448745
21.05023198,61.25733878
14.66981738,49.71178675
22.51369408,75.87884742
18.82510458,62.66657907
25.16764324,79.9321461
22.50378801,74.89226727
24.84893801,75.60672028
21.7079341,65.94229923
16.58524794,54.34091562
15.70296648,50.32847346
21.83397069,77.56220889
21.6537279,66.43105461
19.94670539,62.37555462
22.28432526,73.05977027
18.67461636,56.93694367
14.75839105,46.82547058
19.01644234,57.25430417
18.03465831,60.83472662
17.66549013,65.43756782
21.32760249,70.32889644
21.29471036,66.34137729
18.29732634,63.49102435
16.36155676,51.8391626
17.07194312,56.34410082
21.29365713,67.38702304
20.76793022,69.37985902
22.61366611,71.98609142
20.58688093,67.15364813
18.97400884,59.38679686
23.82678096,74.503394
22.43204358,73.72793206
20.72344241,63.52070036
16.79376076,56.23944609
21.64054895,65.57256242
17.17279129,60.74485116
19.52196218,62.6894827
25.77160708,82.4143677
17.34422145,50.19924382
13.70334881,47.69543739
18.46598829,58.61382638
20.40062889,71.07368135
18.33078139,57.65053199
19.56371475,62.01276224
15.49885345,50.44843752
18.61757348,53.63744822
18.98528196,63.1347103
21.03694878,64.1516292
20.73808193,63.07634539
22.92962118,74.00313391
17.86304879,56.82494556
22.15251004,72.29236064
15.22025696,54.91275217
16.5505162,56.48316804
26.16749564,83.91012942
22.23514774,75.73513728
19.804409,60.56462886
25.85007286,80.35182452
20.06194057,63.75702159
20.69911188,60.23024768
19.20918003,61.3523627
19.16179424,67.41743956
20.65507088,65.42175704
19.9983781,66.6525593
17.07222648,52.92947359
17.63951179,62.01732502
20.65202012,65.86468537
24.06435347,80.14654899
17.21907065,62.39648407
20.83803502,72.01343642
22.90728184,70.64114937
24.50508048,72.5060465
18.84237507,62.23063465
22.302873,67.84634185
18.69088374,62.83648343
20.07860866,67.44329903
19.57569494,64.3407709
23.38932484,74.77251418
18.45848345,56.80582491
18.16910282,62.53179557
26.33571553,86.13698161
19.84734703,59.46620152
14.00615806,54.11026364
18.08677411,55.18919098
22.58256288,68.33387066
16.6690845,57.42902902
20.33076751,61.47298956
20.11401708,63.76736682
23.9165034,74.62650674
18.8822894,62.747865
18.27976821,60.66918983
17.97468386,56.51354395
17.83247444,63.63684315
25.68824149,82.33614038
20.54648294,65.18307634
18.76558004,56.07136136
18.38025812,60.60848602
19.19374382,61.25112118
22.26519071,73.271587
19.65586836,68.22049649
13.70002574,49.56332226
10.64991961,36.66467197
22.44496912,74.18194325
22.71844792,74.07892913
17.81017306,54.8015569
24.22389754,76.11147832
18.60492081,59.44638312
19.91430802,68.32810562
15.05745627,50.3632306
19.28307815,60.84162241
12.34014401,36.40751995
22.53288008,73.93369945
16.20977583,51.77670373
19.13294734,60.88080791
20.51302537,66.49022658
24.54302557,73.72943326
18.41471598,61.77333392
16.00908502,51.6564756
20.42516445,67.61806664
20.72446783,65.19216551
16.37844379,50.22162586
20.97187609,64.78824456
20.28082433,67.74299743
22.85424966,68.95731807
23.36470526,76.16357625
13.20528046,37.75120306
20.84859039,62.65753437
19.28931969,59.61588
22.84109441,70.84143703
16.32574007,52.29283283
20.05340577,58.90169015
18.94026925,59.87175597
23.65121225,75.59086294
16.26458241,52.98252126
19.19470935,61.72723189
20.41922985,62.57144509
25.20364554,80.85572743
21.93159061,73.16540732
18.46541153,58.80144325
20.42241996,64.99524979
17.92324662,52.8140152
22.27526791,64.92520327
13.69039739,47.97228219
18.04728203,57.11384928
20.54214268,63.13869522
19.28396852,59.30705469
19.9680505,64.81729231
20.59298363,65.04713786
15.94743597,50.11530784
19.23692294,60.81081413
20.67142637,65.92496661
24.61098746,81.97299652
25.20506685,77.62089769
20.42274123,65.67530765
20.85665001,66.14115343
21.58489556,72.67035489
16.55981416,52.01114017
18.47326985,63.2314716
22.48372791,65.3552492
18.89441735,60.34208901
22.05419901,75.34048357
24.1366068,76.01343392
23.47049533,78.86497308
24.13947233,74.29307686
19.97301784,64.49241022
24.6273192,78.48126899
21.83903787,70.65567824
21.43634704,69.8634231
17.63697343,58.63766634
24.06237359,74.61936099
19.07195062,62.84255895
23.03921372,74.06495452
19.43866633,63.85999511
21.79422157,75.84015454
17.99523372,54.78652592
